Date,Time,Deals,Price,Summ
01.06.2020,17:40:30.226,Sell,203.17,114
01.06.2020,17:40:30.320,Sell,203.12,5
01.06.2020,17:40:30.320,Buy,203.17,97
01.06.2020,17:40:38.602,Buy,203.16,1
01.06.2020,17:40:41.290,Buy,203.16,25
01.06.2020,17:40:41.978,Sell,203.14,100
01.06.2020,17:40:44.416,Sell,203.12,10
01.06.2020,17:40:48.370,Sell,203.12,30
01.06.2020,17:40:49.917,Buy,203.14,1
01.06.2020,17:40:51.276,Buy,203.16,1
01.06.2020,17:40:54.246,Sell,203.13,50
01.06.2020,17:40:54.871,Buy,203.16,16
01.06.2020,17:40:57.950,Sell,203.12,1
01.06.2020,17:41:01.388,Buy,203.16,23
01.06.2020,17:41:05.185,Buy,203.17,53
01.06.2020,17:41:05.185,Buy,203.18,1
01.06.2020,17:41:05.232,Buy,203.18,43
01.06.2020,17:41:05.263,Buy,203.18,32
01.06.2020,17:41:05.295,Buy,203.18,11
01.06.2020,17:41:08.436,Buy,203.18,75
01.06.2020,17:41:08.483,Buy,203.18,339
01.06.2020,17:41:09.467,Sell,203.17,1
01.06.2020,17:41:09.827,Buy,203.19,10
01.06.2020,17:41:09.827,Buy,203.2,347
01.06.2020,17:41:12.077,Sell,203.2,100
01.06.2020,17:41:14.406,Sell,203.2,504
01.06.2020,17:41:18.688,Sell,203.16,5
01.06.2020,17:41:21.016,Buy,203.19,10
01.06.2020,17:41:21.704,Sell,203.18,1
01.06.2020,17:41:21.954,Buy,203.19,86
01.06.2020,17:41:22.016,Buy,203.21,15
01.06.2020,17:41:23.063,Buy,203.21,54
01.06.2020,17:41:23.079,Buy,203.21,65
01.06.2020,17:41:23.079,Buy,203.22,394
01.06.2020,17:41:23.110,Buy,203.22,100
01.06.2020,17:41:29.658,Buy,203.22,5
01.06.2020,17:41:31.174,Buy,203.22,1401
01.06.2020,17:41:31.331,Buy,203.24,35
01.06.2020,17:41:31.518,Buy,203.26,11
01.06.2020,17:41:31.924,Buy,203.28,39
01.06.2020,17:41:32.159,Buy,203.29,90
01.06.2020,17:41:32.237,Buy,203.29,39
01.06.2020,17:41:37.816,Buy,203.29,1
01.06.2020,17:41:37.863,Buy,203.29,33
01.06.2020,17:41:45.364,Sell,203.28,235
01.06.2020,17:41:45.896,Sell,203.26,1
01.06.2020,17:41:46.943,Buy,203.27,1
01.06.2020,17:41:47.599,Sell,203.26,327
01.06.2020,17:41:50.396,Sell,203.22,1200
01.06.2020,17:41:50.475,Buy,203.22,89
01.06.2020,17:41:51.115,Buy,203.22,60
01.06.2020,17:41:53.350,Sell,203.17,90
01.06.2020,17:41:55.022,Sell,203.2,50
01.06.2020,17:41:55.132,Buy,203.21,23
01.06.2020,17:41:57.445,Sell,203.17,5
01.06.2020,17:42:00.945,Buy,203.22,67
01.06.2020,17:42:00.961,Buy,203.22,433
01.06.2020,17:42:00.961,Buy,203.23,22
01.06.2020,17:42:01.039,Buy,203.23,53
01.06.2020,17:42:01.101,Buy,203.23,18
01.06.2020,17:42:01.101,Buy,203.24,1
01.06.2020,17:42:01.101,Buy,203.25,50
01.06.2020,17:42:01.101,Buy,203.28,5
01.06.2020,17:42:02.711,Buy,203.25,5
01.06.2020,17:42:02.758,Buy,203.25,1
01.06.2020,17:42:04.790,Buy,203.25,2
01.06.2020,17:42:09.322,Sell,203.23,1
01.06.2020,17:42:09.634,Buy,203.28,1
01.06.2020,17:42:12.072,Sell,203.25,48
01.06.2020,17:42:13.479,Sell,203.25,58
01.06.2020,17:42:13.479,Sell,203.23,292
01.06.2020,17:42:13.526,Buy,203.25,1
01.06.2020,17:42:13.635,Buy,203.25,79
01.06.2020,17:42:17.808,Sell,203.21,20
01.06.2020,17:42:31.841,Buy,203.23,1
01.06.2020,17:42:32.060,Sell,203.21,115
01.06.2020,17:42:32.842,Buy,203.21,54
01.06.2020,17:42:32.904,Buy,203.21,64
01.06.2020,17:42:32.920,Buy,203.21,167
01.06.2020,17:42:34.404,Buy,203.24,2
01.06.2020,17:42:35.842,Sell,203.21,1
01.06.2020,17:42:36.498,Sell,203.21,1
01.06.2020,17:42:39.733,Buy,203.24,6
01.06.2020,17:42:40.421,Buy,203.24,2
01.06.2020,17:42:40.421,Buy,203.25,52
01.06.2020,17:42:41.421,Buy,203.25,52
01.06.2020,17:42:42.359,Buy,203.25,496
01.06.2020,17:42:43.015,Buy,203.27,100
01.06.2020,17:42:43.797,Sell,203.25,5
01.06.2020,17:42:44.641,Buy,203.28,140
01.06.2020,17:42:45.281,Buy,203.28,250
01.06.2020,17:42:45.422,Buy,203.28,150
01.06.2020,17:42:46.250,Buy,203.28,163
01.06.2020,17:42:46.250,Buy,203.3,1481
01.06.2020,17:42:46.297,Buy,203.31,6
01.06.2020,17:42:46.297,Buy,203.33,12
01.06.2020,17:42:46.297,Buy,203.34,1
01.06.2020,17:42:46.297,Buy,203.36,188
01.06.2020,17:42:46.328,Buy,203.36,51
01.06.2020,17:42:46.453,Buy,203.36,185
01.06.2020,17:42:46.453,Buy,203.37,18
01.06.2020,17:42:46.453,Buy,203.39,10
01.06.2020,17:42:46.453,Buy,203.4,174
01.06.2020,17:42:46.625,Buy,203.38,5
01.06.2020,17:42:46.735,Buy,203.39,3
01.06.2020,17:42:47.891,Buy,203.38,12
01.06.2020,17:42:48.157,Buy,203.38,11
01.06.2020,17:42:48.516,Buy,203.38,1
01.06.2020,17:42:49.251,Sell,203.37,1
01.06.2020,17:42:49.407,Buy,203.38,95
01.06.2020,17:42:50.204,Sell,203.38,1
01.06.2020,17:42:50.204,Sell,203.36,2
01.06.2020,17:42:52.845,Sell,203.37,100
01.06.2020,17:42:53.470,Buy,203.38,107
01.06.2020,17:42:53.517,Sell,203.37,5
01.06.2020,17:42:53.892,Sell,203.37,10
01.06.2020,17:42:56.346,Sell,203.37,22
01.06.2020,17:42:56.440,Sell,203.37,218
01.06.2020,17:42:57.377,Buy,203.38,89
01.06.2020,17:42:59.049,Sell,203.35,143
01.06.2020,17:42:59.987,Buy,203.36,100
01.06.2020,17:43:00.768,Buy,203.36,1
01.06.2020,17:43:00.862,Sell,203.34,10
01.06.2020,17:43:02.019,Sell,203.34,88
01.06.2020,17:43:05.191,Sell,203.33,1
01.06.2020,17:43:06.488,Buy,203.36,1
01.06.2020,17:43:13.505,Sell,203.33,30
01.06.2020,17:43:14.052,Buy,203.34,50
01.06.2020,17:43:14.083,Sell,203.33,187
01.06.2020,17:43:14.130,Buy,203.33,290
01.06.2020,17:43:14.224,Sell,203.31,4
01.06.2020,17:43:16.334,Buy,203.32,1
01.06.2020,17:43:17.146,Sell,203.31,3
01.06.2020,17:43:18.037,Buy,203.32,2
01.06.2020,17:43:20.178,Sell,203.31,153
01.06.2020,17:43:23.413,Sell,203.3,1200
01.06.2020,17:43:23.413,Sell,203.29,51
01.06.2020,17:43:23.413,Sell,203.28,2
01.06.2020,17:43:23.507,Sell,203.26,1
01.06.2020,17:43:23.507,Sell,203.21,319
01.06.2020,17:43:23.507,Sell,203.2,180
01.06.2020,17:43:27.273,Buy,203.25,40
01.06.2020,17:43:27.570,Buy,203.25,25
01.06.2020,17:43:27.773,Buy,203.25,50
01.06.2020,17:43:32.899,Buy,203.24,1
01.06.2020,17:43:35.775,Buy,203.23,30
01.06.2020,17:43:37.650,Sell,203.2,1
01.06.2020,17:43:37.853,Buy,203.23,220
01.06.2020,17:43:38.322,Sell,203.2,4
01.06.2020,17:43:38.744,Sell,203.2,1
01.06.2020,17:43:44.511,Buy,203.25,17
01.06.2020,17:43:44.511,Buy,203.26,3
01.06.2020,17:43:47.792,Buy,203.26,10
01.06.2020,17:43:49.574,Sell,203.21,1
01.06.2020,17:43:50.730,Buy,203.26,1
01.06.2020,17:43:51.168,Sell,203.2,575
01.06.2020,17:43:51.184,Buy,203.21,51
01.06.2020,17:43:51.731,Sell,203.19,80
01.06.2020,17:43:55.841,Sell,203.13,2
01.06.2020,17:43:55.841,Sell,203.1,1
01.06.2020,17:43:55.841,Sell,203.09,7
01.06.2020,17:43:55.919,Sell,203.12,5
01.06.2020,17:43:55.950,Sell,203.11,5
01.06.2020,17:43:56.216,Sell,203.11,1
01.06.2020,17:43:57.872,Buy,203.17,1
01.06.2020,17:44:00.013,Sell,203.12,1
01.06.2020,17:44:00.295,Sell,203.12,249
01.06.2020,17:44:01.279,Sell,203.11,342
01.06.2020,17:44:01.498,Sell,203.09,267
01.06.2020,17:44:01.498,Buy,203.09,164
01.06.2020,17:44:01.873,Buy,203.14,395
01.06.2020,17:44:01.873,Buy,203.16,195
01.06.2020,17:44:01.873,Buy,203.17,283
01.06.2020,17:44:01.873,Buy,203.18,313
01.06.2020,17:44:01.873,Buy,203.19,27
01.06.2020,17:44:01.873,Buy,203.2,659
01.06.2020,17:44:01.873,Buy,203.21,266
01.06.2020,17:44:01.873,Buy,203.22,262
01.06.2020,17:44:03.873,Buy,203.17,86
01.06.2020,17:44:10.531,Sell,203.12,1
01.06.2020,17:44:11.422,Sell,203.13,1
01.06.2020,17:44:11.469,Sell,203.13,1
01.06.2020,17:44:11.812,Sell,203.13,248
01.06.2020,17:44:12.813,Sell,203.14,90
01.06.2020,17:44:14.282,Sell,203.14,15
01.06.2020,17:44:18.704,Buy,203.15,2
01.06.2020,17:44:18.704,Buy,203.16,195
01.06.2020,17:44:19.064,Buy,203.17,2
01.06.2020,17:44:19.064,Buy,203.18,98
01.06.2020,17:44:19.704,Buy,203.18,4
01.06.2020,17:44:32.488,Sell,203.17,1
01.06.2020,17:44:34.848,Buy,203.2,1
01.06.2020,17:44:37.286,Buy,203.2,3
01.06.2020,17:44:37.645,Buy,203.2,31
01.06.2020,17:44:39.489,Buy,203.22,34
01.06.2020,17:44:41.693,Buy,203.24,7
01.06.2020,17:44:42.646,Buy,203.24,1
01.06.2020,17:44:47.272,Buy,203.24,1
01.06.2020,17:44:49.319,Buy,203.24,53
01.06.2020,17:44:49.319,Buy,203.25,399
01.06.2020,17:44:51.945,Buy,203.25,1
01.06.2020,17:44:53.804,Buy,203.25,39
01.06.2020,17:45:00.009,Buy,203.26,22
01.06.2020,17:45:00.477,Sell,203.25,4
01.06.2020,17:45:02.321,Sell,203.24,4
01.06.2020,17:45:03.744,Buy,203.26,1
01.06.2020,17:45:06.838,Sell,203.21,234
01.06.2020,17:45:06.838,Sell,203.2,89
01.06.2020,17:45:07.135,Sell,203.2,112
01.06.2020,17:45:07.400,Buy,203.21,30
01.06.2020,17:45:08.979,Sell,203.19,1
01.06.2020,17:45:12.667,Sell,203.21,100
01.06.2020,17:45:12.886,Buy,203.22,359
01.06.2020,17:45:14.933,Sell,203.21,10
01.06.2020,17:45:16.449,Buy,203.23,1
01.06.2020,17:45:16.449,Buy,203.24,19
01.06.2020,17:45:20.497,Sell,203.2,304
01.06.2020,17:45:21.919,Sell,203.19,1310
01.06.2020,17:45:21.919,Sell,203.17,51
01.06.2020,17:45:22.809,Sell,203.13,73
01.06.2020,17:45:26.216,Sell,203.13,20
01.06.2020,17:45:28.998,Buy,203.16,10
01.06.2020,17:45:29.154,Sell,203.15,254
01.06.2020,17:45:29.576,Sell,203.14,2
01.06.2020,17:45:32.483,Buy,203.16,76
01.06.2020,17:45:34.890,Buy,203.18,1
01.06.2020,17:45:38.375,Buy,203.17,20
01.06.2020,17:45:40.047,Sell,203.14,10
01.06.2020,17:45:40.125,Sell,203.14,50
01.06.2020,17:45:40.297,Buy,203.17,249
01.06.2020,17:45:42.610,Buy,203.18,33
01.06.2020,17:45:46.704,Sell,203.15,44
01.06.2020,17:45:46.704,Sell,203.14,56
01.06.2020,17:45:46.876,Sell,203.14,50
01.06.2020,17:45:47.142,Sell,203.14,247
01.06.2020,17:45:47.142,Sell,203.13,31
01.06.2020,17:45:47.142,Sell,203.1,12
01.06.2020,17:45:47.142,Sell,203.08,143
01.06.2020,17:45:47.173,Sell,203.09,50
01.06.2020,17:45:48.595,Buy,203.13,500
01.06.2020,17:45:49.642,Buy,203.13,85
01.06.2020,17:45:51.314,Sell,203.1,10
01.06.2020,17:45:51.861,Buy,203.13,5
01.06.2020,17:45:53.190,Sell,203.11,2
01.06.2020,17:45:54.034,Buy,203.11,158
01.06.2020,17:45:54.034,Sell,203.1,158
01.06.2020,17:46:04.379,Sell,203.1,427
01.06.2020,17:46:04.723,Sell,203.09,51
01.06.2020,17:46:04.832,Sell,203.08,57
01.06.2020,17:46:04.832,Sell,203.07,43
01.06.2020,17:46:05.129,Buy,203.1,1
01.06.2020,17:46:05.442,Sell,203.07,10
01.06.2020,17:46:05.442,Sell,203.06,10
01.06.2020,17:46:05.551,Sell,203.06,60
01.06.2020,17:46:05.661,Sell,203.06,20
01.06.2020,17:46:05.754,Sell,203.06,22
01.06.2020,17:46:06.598,Sell,203.04,10
01.06.2020,17:46:06.598,Sell,203.02,3
01.06.2020,17:46:06.614,Sell,203.01,7
01.06.2020,17:46:07.770,Sell,203.02,5
01.06.2020,17:46:08.442,Sell,203.02,245
01.06.2020,17:46:10.490,Buy,203.08,1
01.06.2020,17:46:10.583,Sell,203.06,156
01.06.2020,17:46:11.162,Sell,203.05,186
01.06.2020,17:46:12.599,Sell,203.04,5
01.06.2020,17:46:13.115,Sell,203.06,5
01.06.2020,17:46:13.818,Sell,203.05,5
01.06.2020,17:46:16.225,Sell,203.05,1
01.06.2020,17:46:17.975,Sell,203.05,3
01.06.2020,17:46:18.506,Buy,203.08,1
01.06.2020,17:46:20.366,Sell,203.04,200
01.06.2020,17:46:22.726,Sell,203.02,1
01.06.2020,17:46:27.445,Buy,203.08,1
01.06.2020,17:46:28.196,Buy,203.07,4
01.06.2020,17:46:28.196,Sell,203.06,1
01.06.2020,17:46:28.602,Buy,203.08,29
01.06.2020,17:46:30.165,Sell,203.08,5
01.06.2020,17:46:30.227,Sell,203.08,40
01.06.2020,17:46:30.493,Sell,203.08,40
01.06.2020,17:46:31.055,Sell,203.08,16
01.06.2020,17:46:36.134,Buy,203.09,1
01.06.2020,17:46:36.728,Buy,203.09,1
01.06.2020,17:46:37.666,Buy,203.09,24
01.06.2020,17:46:38.557,Buy,203.09,2
01.06.2020,17:46:38.885,Buy,203.09,11
01.06.2020,17:46:39.557,Buy,203.1,344
01.06.2020,17:46:44.308,Buy,203.11,1
01.06.2020,17:46:45.964,Sell,203.1,250
01.06.2020,17:46:45.964,Sell,203.09,150
01.06.2020,17:46:46.949,Buy,203.13,10
01.06.2020,17:46:51.684,Sell,203.06,5
01.06.2020,17:46:51.887,Buy,203.11,1
01.06.2020,17:47:04.108,Buy,203.09,1
01.06.2020,17:47:05.780,Buy,203.09,30
01.06.2020,17:47:05.858,Buy,203.09,30
01.06.2020,17:47:06.389,Buy,203.09,27
01.06.2020,17:47:08.937,Sell,203.09,1
01.06.2020,17:47:09.406,Sell,203.09,3
01.06.2020,17:47:12.094,Buy,203.08,1
01.06.2020,17:47:13.500,Sell,203.07,1200
01.06.2020,17:47:13.500,Sell,203.06,293
01.06.2020,17:47:13.656,Buy,203.06,325
01.06.2020,17:47:15.391,Buy,203.06,5
01.06.2020,17:47:15.532,Buy,203.06,64
01.06.2020,17:47:15.532,Buy,203.07,730
01.06.2020,17:47:15.532,Buy,203.08,197
01.06.2020,17:47:16.172,Sell,203.08,225
01.06.2020,17:47:17.298,Buy,203.08,5
01.06.2020,17:47:17.423,Buy,203.08,15
01.06.2020,17:47:18.157,Sell,203.03,5
01.06.2020,17:47:18.157,Sell,203.02,114
01.06.2020,17:47:18.157,Sell,203.01,2012
01.06.2020,17:47:18.157,Sell,203.0,18811
01.06.2020,17:47:18.157,Sell,202.97,20
01.06.2020,17:47:18.157,Sell,202.96,209
01.06.2020,17:47:18.157,Sell,202.95,1
01.06.2020,17:47:18.157,Sell,202.93,31
01.06.2020,17:47:18.157,Sell,202.92,9
01.06.2020,17:47:18.251,Sell,202.93,38
01.06.2020,17:47:18.313,Sell,202.93,10
01.06.2020,17:47:18.313,Buy,202.98,197
01.06.2020,17:47:18.376,Sell,202.94,3
01.06.2020,17:47:18.516,Sell,202.94,20
01.06.2020,17:47:18.782,Buy,202.99,5
01.06.2020,17:47:20.407,Buy,202.99,1
01.06.2020,17:47:20.939,Buy,202.99,1
01.06.2020,17:47:24.158,Sell,202.96,499
01.06.2020,17:47:26.643,Buy,203.0,1
01.06.2020,17:47:26.909,Buy,203.0,10
01.06.2020,17:47:26.955,Sell,202.97,2
01.06.2020,17:47:28.987,Buy,203.01,1
01.06.2020,17:47:31.222,Buy,203.01,27
01.06.2020,17:47:31.597,Sell,203.0,50
01.06.2020,17:47:31.956,Sell,203.0,100
01.06.2020,17:47:33.519,Buy,203.02,1
01.06.2020,17:47:33.785,Sell,203.0,100
01.06.2020,17:47:33.785,Buy,203.0,29
01.06.2020,17:47:34.941,Sell,202.99,250
01.06.2020,17:47:34.941,Sell,202.97,250
01.06.2020,17:47:36.488,Buy,203.02,1
01.06.2020,17:47:36.754,Buy,203.02,3
01.06.2020,17:47:36.754,Sell,203.0,30
01.06.2020,17:47:37.285,Buy,203.02,1
01.06.2020,17:47:39.754,Buy,203.02,41
01.06.2020,17:47:42.161,Sell,203.02,2
01.06.2020,17:47:43.880,Buy,203.02,1
01.06.2020,17:47:44.677,Sell,203.0,5
01.06.2020,17:47:44.677,Sell,202.99,2
01.06.2020,17:47:44.677,Sell,202.98,50
01.06.2020,17:47:44.677,Sell,202.96,296
01.06.2020,17:47:44.677,Sell,202.95,30
01.06.2020,17:47:44.677,Sell,202.94,276
01.06.2020,17:47:44.677,Sell,202.93,1394
01.06.2020,17:47:44.677,Sell,202.92,416
01.06.2020,17:47:45.021,Sell,202.94,24
01.06.2020,17:47:51.116,Sell,202.96,200
01.06.2020,17:47:53.976,Buy,203.0,1
01.06.2020,17:47:54.804,Buy,203.0,3
01.06.2020,17:47:54.804,Sell,202.96,1
01.06.2020,17:47:54.851,Buy,202.98,5
01.06.2020,17:47:55.538,Buy,203.0,1
01.06.2020,17:47:55.585,Buy,203.0,5
01.06.2020,17:47:57.976,Sell,202.93,3
01.06.2020,17:48:01.539,Buy,202.99,8
01.06.2020,17:48:01.680,Sell,202.94,3
01.06.2020,17:48:02.164,Buy,202.99,1
01.06.2020,17:48:03.555,Buy,202.99,10
01.06.2020,17:48:04.180,Sell,202.94,7
01.06.2020,17:48:06.524,Buy,202.95,2
01.06.2020,17:48:09.431,Buy,202.95,1
01.06.2020,17:48:11.166,Sell,202.93,1
01.06.2020,17:48:11.166,Sell,202.92,20
01.06.2020,17:48:12.041,Sell,202.92,10
01.06.2020,17:48:12.307,Buy,202.96,1
01.06.2020,17:48:12.307,Buy,202.97,1
01.06.2020,17:48:12.307,Buy,202.98,3
01.06.2020,17:48:13.557,Buy,202.97,24
01.06.2020,17:48:16.776,Buy,203.0,20
01.06.2020,17:48:18.651,Buy,203.0,290
01.06.2020,17:48:24.590,Buy,203.0,1
01.06.2020,17:48:33.216,Buy,203.0,4
01.06.2020,17:48:38.311,Buy,203.0,1
01.06.2020,17:48:39.436,Buy,203.0,1
01.06.2020,17:48:39.561,Sell,202.99,315
01.06.2020,17:48:39.733,Buy,203.0,43
01.06.2020,17:48:47.484,Buy,203.0,1
01.06.2020,17:48:51.657,Sell,202.98,1
01.06.2020,17:48:53.439,Buy,203.0,2
01.06.2020,17:48:58.236,Buy,203.0,1
01.06.2020,17:49:00.205,Sell,202.99,4
01.06.2020,17:49:00.565,Buy,203.0,7
01.06.2020,17:49:01.330,Sell,202.98,50
01.06.2020,17:49:01.565,Buy,202.99,1
01.06.2020,17:49:04.503,Buy,202.97,20
01.06.2020,17:49:07.691,Sell,202.95,1
01.06.2020,17:49:08.472,Buy,202.96,5
01.06.2020,17:49:08.488,Sell,202.95,174
01.06.2020,17:49:08.566,Sell,202.94,7
01.06.2020,17:49:09.144,Sell,202.92,168
01.06.2020,17:49:11.707,Sell,202.91,302
01.06.2020,17:49:11.707,Sell,202.9,38
01.06.2020,17:49:12.270,Sell,202.89,25
01.06.2020,17:49:12.332,Sell,202.89,30
01.06.2020,17:49:12.473,Sell,202.89,1
01.06.2020,17:49:12.770,Sell,202.89,944
01.06.2020,17:49:12.973,Buy,202.9,1
01.06.2020,17:49:13.223,Sell,202.88,90
01.06.2020,17:49:14.583,Sell,202.88,13
01.06.2020,17:49:14.614,Sell,202.87,2
01.06.2020,17:49:15.833,Sell,202.87,50
01.06.2020,17:49:15.833,Sell,202.86,1
01.06.2020,17:49:15.833,Sell,202.85,5
01.06.2020,17:49:15.833,Sell,202.84,1
01.06.2020,17:49:15.833,Sell,202.83,3
01.06.2020,17:49:15.833,Sell,202.82,190
01.06.2020,17:49:16.505,Sell,202.82,17
01.06.2020,17:49:17.067,Buy,202.88,100
01.06.2020,17:49:17.286,Buy,202.88,1
01.06.2020,17:49:17.693,Sell,202.82,233
01.06.2020,17:49:17.693,Sell,202.81,171
01.06.2020,17:49:17.693,Sell,202.8,73
01.06.2020,17:49:17.693,Sell,202.79,2
01.06.2020,17:49:17.693,Sell,202.78,21
01.06.2020,17:49:18.302,Sell,202.82,24
01.06.2020,17:49:18.333,Sell,202.82,20
01.06.2020,17:49:18.411,Sell,202.82,27
01.06.2020,17:49:18.599,Buy,202.87,2
01.06.2020,17:49:18.599,Sell,202.82,9
01.06.2020,17:49:21.506,Buy,202.85,5
01.06.2020,17:49:21.537,Sell,202.81,250
01.06.2020,17:49:22.256,Sell,202.8,1
01.06.2020,17:49:23.068,Sell,202.79,1
01.06.2020,17:49:23.068,Sell,202.77,1
01.06.2020,17:49:23.068,Sell,202.78,250
01.06.2020,17:49:23.068,Sell,202.77,1
01.06.2020,17:49:23.068,Buy,202.77,142
01.06.2020,17:49:23.115,Sell,202.77,1
01.06.2020,17:49:23.209,Buy,202.82,1
01.06.2020,17:49:23.209,Sell,202.77,100
01.06.2020,17:49:26.225,Sell,202.76,1
01.06.2020,17:49:26.335,Sell,202.76,1
01.06.2020,17:49:27.007,Sell,202.76,200
01.06.2020,17:49:30.195,Sell,202.76,55
01.06.2020,17:49:30.663,Sell,202.76,89
01.06.2020,17:49:36.493,Buy,202.77,1
01.06.2020,17:49:36.493,Buy,202.78,34
01.06.2020,17:49:36.696,Sell,202.77,100
01.06.2020,17:49:37.852,Buy,202.79,5
01.06.2020,17:49:38.212,Buy,202.79,30
01.06.2020,17:49:39.259,Buy,202.8,251
01.06.2020,17:49:40.509,Buy,202.8,1
01.06.2020,17:49:40.915,Buy,202.8,262
01.06.2020,17:49:41.759,Buy,202.81,11
01.06.2020,17:49:42.306,Sell,202.77,1
01.06.2020,17:49:42.634,Buy,202.81,88
01.06.2020,17:49:43.541,Buy,202.82,3
01.06.2020,17:49:45.463,Buy,202.82,5
01.06.2020,17:49:47.166,Sell,202.81,100
01.06.2020,17:49:47.166,Sell,202.77,268
01.06.2020,17:49:47.698,Sell,202.77,3
01.06.2020,17:49:47.698,Sell,202.76,2
01.06.2020,17:49:48.213,Buy,202.82,1
01.06.2020,17:49:49.417,Sell,202.77,100
01.06.2020,17:49:53.574,Buy,202.79,4
01.06.2020,17:49:54.308,Buy,202.79,1
01.06.2020,17:49:55.246,Buy,202.81,3
01.06.2020,17:49:55.246,Buy,202.82,2
01.06.2020,17:49:56.183,Sell,202.77,100
01.06.2020,17:49:57.637,Buy,202.8,1
01.06.2020,17:49:58.684,Buy,202.79,1
01.06.2020,17:49:59.418,Buy,202.79,249
01.06.2020,17:49:59.418,Buy,202.8,302
01.06.2020,17:50:00.450,Buy,202.81,83
01.06.2020,17:50:00.575,Buy,202.82,10
01.06.2020,17:50:02.044,Buy,202.82,1
01.06.2020,17:50:04.591,Buy,202.82,51
01.06.2020,17:50:04.591,Buy,202.83,34
01.06.2020,17:50:04.732,Buy,202.87,1
01.06.2020,17:50:07.873,Sell,202.85,101
01.06.2020,17:50:07.873,Sell,202.82,1
01.06.2020,17:50:07.873,Sell,202.81,18
01.06.2020,17:50:12.295,Buy,202.83,1
01.06.2020,17:50:12.561,Buy,202.83,1
01.06.2020,17:50:13.186,Sell,202.82,1
01.06.2020,17:50:13.186,Sell,202.81,99
01.06.2020,17:50:16.359,Sell,202.81,1
01.06.2020,17:50:16.546,Buy,202.81,1
01.06.2020,17:50:17.843,Buy,202.81,2
01.06.2020,17:50:17.906,Buy,202.81,1
01.06.2020,17:50:17.968,Buy,202.81,7
01.06.2020,17:50:18.718,Sell,202.8,40
01.06.2020,17:50:19.625,Buy,202.8,1
01.06.2020,17:50:20.672,Buy,202.8,1
01.06.2020,17:50:22.547,Sell,202.79,51
01.06.2020,17:50:27.939,Buy,202.8,1
01.06.2020,17:50:31.846,Sell,202.79,1
01.06.2020,17:50:32.064,Sell,202.79,4
01.06.2020,17:50:32.064,Buy,202.79,1
01.06.2020,17:50:32.439,Sell,202.78,310
01.06.2020,17:50:32.439,Sell,202.77,300
01.06.2020,17:50:33.440,Sell,202.76,302
01.06.2020,17:50:35.362,Sell,202.76,1130
01.06.2020,17:50:35.362,Sell,202.75,749
01.06.2020,17:50:35.362,Sell,202.74,428
01.06.2020,17:50:35.362,Sell,202.72,50
01.06.2020,17:50:35.362,Sell,202.71,3
01.06.2020,17:50:35.362,Sell,202.7,7
01.06.2020,17:50:35.362,Sell,202.68,300
01.06.2020,17:50:35.502,Buy,202.7,2
01.06.2020,17:50:35.502,Buy,202.74,185
01.06.2020,17:50:35.596,Sell,202.69,3
01.06.2020,17:50:36.237,Buy,202.74,2
01.06.2020,17:50:37.018,Sell,202.69,1
01.06.2020,17:50:37.159,Buy,202.74,2
01.06.2020,17:50:38.472,Buy,202.74,1
01.06.2020,17:50:40.347,Buy,202.73,2
01.06.2020,17:50:41.597,Sell,202.68,25
01.06.2020,17:50:41.597,Sell,202.67,1
01.06.2020,17:50:41.597,Sell,202.65,23
01.06.2020,17:50:41.597,Sell,202.64,2
01.06.2020,17:50:41.597,Sell,202.63,93
01.06.2020,17:50:42.535,Buy,202.73,40
01.06.2020,17:50:43.113,Buy,202.75,1
01.06.2020,17:50:43.113,Buy,202.76,32
01.06.2020,17:50:44.457,Buy,202.76,1
01.06.2020,17:50:46.411,Buy,202.74,1
01.06.2020,17:50:47.223,Sell,202.73,59
01.06.2020,17:50:47.223,Sell,202.68,11
01.06.2020,17:50:48.286,Sell,202.69,196
01.06.2020,17:50:48.348,Sell,202.68,32
01.06.2020,17:50:48.395,Sell,202.65,100
01.06.2020,17:50:48.395,Sell,202.64,44
01.06.2020,17:50:48.395,Sell,202.63,35
01.06.2020,17:50:48.395,Sell,202.62,2
01.06.2020,17:50:48.395,Sell,202.61,2
01.06.2020,17:50:48.395,Sell,202.6,51
01.06.2020,17:50:48.395,Sell,202.59,7
01.06.2020,17:50:48.427,Sell,202.61,248
01.06.2020,17:50:48.489,Sell,202.61,2
01.06.2020,17:50:48.489,Sell,202.6,200
01.06.2020,17:50:48.489,Sell,202.59,2
01.06.2020,17:50:48.489,Sell,202.57,21
01.06.2020,17:50:48.489,Sell,202.56,210
01.06.2020,17:50:48.552,Sell,202.59,87
01.06.2020,17:50:49.036,Sell,202.59,5
01.06.2020,17:50:49.239,Buy,202.66,173
01.06.2020,17:50:49.239,Buy,202.68,196
01.06.2020,17:50:49.239,Buy,202.69,244
01.06.2020,17:50:49.286,Buy,202.7,350
01.06.2020,17:50:49.614,Sell,202.63,5
01.06.2020,17:50:49.974,Buy,202.7,5
01.06.2020,17:50:52.271,Buy,202.7,183
01.06.2020,17:50:54.209,Buy,202.72,30
01.06.2020,17:50:55.522,Buy,202.72,1
01.06.2020,17:50:56.084,Sell,202.67,100
01.06.2020,17:51:02.304,Buy,202.72,3
01.06.2020,17:51:03.179,Buy,202.72,1
01.06.2020,17:51:04.633,Buy,202.72,28
